location,year,category,rank,query,query_en
Croatia,2020,Kako...?,5,Kako nastaje potres,How an earthquake occurs
Czechia,2020,Trendy roku,1,Koronavirus,Corona virus
Czechia,2020,Trendy roku,2,Volby USA,US elections
Czechia,2020,Trendy roku,3,ČT24,CT24
Czechia,2020,Trendy roku,4,Google Classroom,Google Classroom
Czechia,2020,Trendy roku,5,Ministerstvo zdravotnictví,Ministry of Health
Czechia,2020,České osobnosti,1,Roman Prymula,Roman Prymula
Czechia,2020,České osobnosti,2,Adam Vojtěch,Adam Vojtech
Czechia,2020,České osobnosti,3,Jaroslav Flegr,Jaroslav Flegr
Czechia,2020,České osobnosti,4,Kazma,Digging
Czechia,2020,České osobnosti,5,Jordan Haj,Jordan Hair
Czechia,2020,Zahraniční osobnosti,1,Joe Biden,Joe Biden
Czechia,2020,Zahraniční osobnosti,2,Donald Trump,Donald Trump
Czechia,2020,Zahraniční osobnosti,3,Billie Eilish,Billie Eilish
Czechia,2020,Zahraniční osobnosti,4,Kamala Harris,Kamala Harris
Czechia,2020,Zahraniční osobnosti,5,Kim Čong-un,Kim Jong-un
Czechia,2020,Smutná loučení,1,Kobe Bryant,Kobe Bryant
Czechia,2020,Smutná loučení,2,Chadwick Boseman,Chadwick Boseman
Czechia,2020,Smutná loučení,3,Diego Maradona,Diego Maradona
Czechia,2020,Smutná loučení,4,Eva Pilarová,Eva Pilarová
Czechia,2020,Smutná loučení,5,George Floyd,George Floyd
Czechia,2020,České televizní pořady,1,Slunečná,Sunny
Czechia,2020,České televizní pořady,2,Svatba na první pohled,Wedding at first sight
Czechia,2020,České televizní pořady,3,Peče celá země,The whole country is burning
Czechia,2020,České televizní pořady,4,Masterchef,Masterchef
Czechia,2020,České televizní pořady,5,Superstar,Superstar
Czechia,2020,Jak?,1,Jak vyrobit roušku,How to make a mask
Czechia,2020,Jak?,2,Jak nosit roušku,How to wear a mask
Czechia,2020,Jak?,3,Jak naladit ČT3,How to tune CT3
Czechia,2020,Jak?,4,Jak vyrobit dezinfekci na ruce,How to make hand sanitizer
Czechia,2020,Jak?,5,Jak upéct husu,How to roast a goose
Denmark,2020,Bedste...,1,Romkugler,Rumballs
Denmark,2020,Bedste...,2,Kanelsnegle,Cinnamon snails
Denmark,2020,Bedste...,3,Støvsuger,Vacuum cleaner
Denmark,2020,Bedste...,4,Film på Netflix,Movies on Netflix
Denmark,2020,Bedste...,5,Brownie,Brownie
Denmark,2020,Danskere,1,Lotte Rod,Lotte Rod
Denmark,2020,Danskere,2,Morten Østergaard,Morten Østergaard
Denmark,2020,Danskere,3,Daniel Åxman,Daniel Åxman
Denmark,2020,Danskere,4,Yahya Hassan,Yahya Hassan
Denmark,2020,Danskere,5,Frank Jensen,Frank Jensen
Denmark,2020,Dem vi sagde farvel til,1,Kobe Bryant,Kobe Bryant
Denmark,2020,Dem vi sagde farvel til,2,Yahya Hassan,Yahya Hassan
Denmark,2020,Dem vi sagde farvel til,3,Søren Spanning,Søren Spanning
Denmark,2020,Dem vi sagde farvel til,4,Naya Rivera,Naya Rivera
Denmark,2020,Dem vi sagde farvel til,5,Michael Bundesen,Michael Bundesen
Denmark,2020,Hjemmelavet...,1,Håndsprit,Hand sanitizer
Denmark,2020,Hjemmelavet...,2,Mundbind,Mouth mask
Denmark,2020,Hjemmelavet...,3,Pasta,Pasta
Denmark,2020,Hjemmelavet...,4,Flødeboller,Cream balls
Denmark,2020,Hjemmelavet...,5,Modellervoks,Modeling wax
Denmark,2020,Mest trendende søgninger,1,Coronavirus,Coronavirus
Denmark,2020,Mest trendende søgninger,2,Matematikfessor,Mathematics professor
Denmark,2020,Mest trendende søgninger,3,USA-valg,US election
Denmark,2020,Mest trendende søgninger,4,Coronatest,Coronatest
Denmark,2020,Mest trendende søgninger,5,Grammatip,Grammatip
Denmark,2020,Musik,1,Pernille Rosendahl,Pernille Rosendahl
Denmark,2020,Musik,2,Bent Fabricius-Bjerre,Bent Fabricius-Bjerre
Denmark,2020,Musik,3,Lars H.U.G.,Lars H.U.G.
Denmark,2020,Musik,4,Kenny Rogers,Kenny Rogers
Denmark,2020,Musik,5,Louise Hart,Louise Hart
Denmark,2020,Spørgsmål,1,Hvor mange er smittet med corona i Danmark?,How many are infected with corona in Denmark?
Denmark,2020,Spørgsmål,2,Hvor mange er døde af corona i Danmark?,How many have died from corona in Denmark?
Denmark,2020,Spørgsmål,3,Hvem er præsident i USA?,Who is the President of the United States?
Denmark,2020,Spørgsmål,4,Hvad er klokken i USA?,What time is it in the United States?
Denmark,2020,Spørgsmål,5,Hvor mange må man være sammen?,How many can be together?
Denmark,2020,Udenlandske personer,1,Joe Biden,Joe Biden
Denmark,2020,Udenlandske personer,2,Kobe Bryant,Kobe Bryant
Denmark,2020,Udenlandske personer,3,Marsha P. Johnson,Marsha P. Johnson
Denmark,2020,Udenlandske personer,4,Donald Trump,Donald Trump
Denmark,2020,Udenlandske personer,5,Naya Rivera,Naya Rivera
Denmark,2020,Under juletræet,1,Playstation 5,Playstation 5
Denmark,2020,Under juletræet,2,Xbox Series X,Xbox Series X
Denmark,2020,Under juletræet,3,Jordan 1,Jordan 1
Denmark,2020,Under juletræet,4,Dreamroom Projector,Dreamroom Projector
Denmark,2020,Under juletræet,5,iPhone 12,iPhone 12
Egypt,2020,الأسئلة,1,نصيحة عن فيروس كورونا,Advice about Coronavirus
Egypt,2020,الأسئلة,2,كيف اتمرن في المنزل,How do I exercise at home?
Egypt,2020,الأسئلة,3,كيفية كتابة السيرة الذاتية,How to write a CV
Egypt,2020,الأسئلة,4,أفكارعشاء صحي سريع,Quick healthy dinner ideas
Egypt,2020,الأسئلة,5,نصائح للحفاظ على البيئة,Tips for preserving the environment
Egypt,2020,الأغاني,1,عود البطل,The hero returns
Egypt,2020,الأغاني,2,بنت الجيران,Neighbor's girl
Egypt,2020,الأغاني,3,مهرجان هلا والله,Hello Festival
Egypt,2020,الأغاني,4,عود البنات,Girls' oud
Egypt,2020,الأغاني,5,شمس المجره,Galactic sun
Egypt,2020,المسلسلات,1,مسلسل الإختيار,Choice series
Egypt,2020,المسلسلات,2,ما وراء الطبيعة,Beyond nature
Egypt,2020,المسلسلات,3,مسلسل البرنس,Prince series
Egypt,2020,المسلسلات,4,مسلسل النهاية,The end series
Egypt,2020,المسلسلات,5,La Casa De Papel,The Money Heist
Egypt,2020,المشاهير والشخصيات العامة,1,حنين حسام,Hanin Hossam
Egypt,2020,المشاهير والشخصيات العامة,2,حسن شاكوش,Hassan Shakoush
Egypt,2020,المشاهير والشخصيات العامة,3,محمد شومان,Muhammad Shoman
Egypt,2020,المشاهير والشخصيات العامة,4,مؤمن زكريا,Moamen Zakaria
Egypt,2020,المشاهير والشخصيات العامة,5,رمضان صبحي,Ramadan Sobhi
Egypt,2020,عمليات البحث الأكثر رواجاً,1,كوفيد-19,Covid-19
Egypt,2020,عمليات البحث الأكثر رواجاً,2,نتيجة الثانوية العامة 2020,High school results 2020
Egypt,2020,عمليات البحث الأكثر رواجاً,3,دعم مصر,Support Egypt
Egypt,2020,عمليات البحث الأكثر رواجاً,4,الانتخابات الأمريكية,US elections
Egypt,2020,عمليات البحث الأكثر رواجاً,5,الدوري المصري,Egyptian League
Egypt,2020,مباريات الدوري المصري لكرة القدم الأكثر رواجاً,1,الأهلي ضد الزمالك,Al-Ahly vs. Zamalek
Egypt,2020,مباريات الدوري المصري لكرة القدم الأكثر رواجاً,2,الزمالك ضد الترجي,Zamalek vs Esperance
Egypt,2020,مباريات الدوري المصري لكرة القدم الأكثر رواجاً,3,الأهلي ضد طنطا,Al-Ahly vs. Tanta
Egypt,2020,مباريات الدوري المصري لكرة القدم الأكثر رواجاً,4,الأهلي ضد المصري,Al-Ahly vs. Al-Masry
Egypt,2020,مباريات الدوري المصري لكرة القدم الأكثر رواجاً,5,الهلال ضد الأهلي,Al Hilal vs. Al Ahly
Estonia,2020,Enim otsitud märksõnad,1,Terviseamet,Board of Health
Estonia,2020,Enim otsitud märksõnad,2,Koroonaviirus,Corona virus
Estonia,2020,Enim otsitud märksõnad,3,Stuudium,Studio
Estonia,2020,Enim otsitud märksõnad,4,Google Classroom,Google Classroom
Estonia,2020,Enim otsitud märksõnad,5,Kobe Bryant,Kobe Bryant
Estonia,2020,Filmid,1,Tenet,Tenet
Estonia,2020,Filmid,2,Tõde ja õigus,Truth and justice
Estonia,2020,Filmid,3,Harry Potter,Harry Potter
Estonia,2020,Filmid,4,Fred Jüssi film,Fred Jüss's film
Estonia,2020,Filmid,5,Talve film,Winter movie
Estonia,2020,Inimesed,1,Kobe Bryant,Kobe Bryant
Estonia,2020,Inimesed,2,Jaan Kross,Jan Kross
Estonia,2020,Inimesed,3,Joe Biden,Joe Biden
Estonia,2020,Inimesed,4,Mikk Pärnits,Mikk Pärnits
Estonia,2020,Inimesed,5,Toomas Uibo,Thomas Uibo
Finland,2020,Puheenaiheet,1,Koronavirus,Corona virus
Finland,2020,Puheenaiheet,2,USA vaalit,US elections
Finland,2020,Puheenaiheet,3,THL,THL
Finland,2020,Puheenaiheet,4,CNN,CNN
Finland,2020,Puheenaiheet,5,Koronavirus oireet,Symptoms of coronavirus
Finland,2020,Uutiset,1,Koronavirus,Corona virus
Finland,2020,Uutiset,2,USA vaalit,US elections
Finland,2020,Uutiset,3,Trump vs Biden,Trump vs Biden
Finland,2020,Uutiset,4,Uusimaa,Uusimaa
Finland,2020,Uutiset,5,Trump Twitter,Trump Twitter
Finland,2020,Henkilöt,1,Janita Lukkarinen,Janita Lukkarinen
Finland,2020,Henkilöt,2,Kobe Bryant,Kobe Bryant
Finland,2020,Henkilöt,3,Ressu Redford,Redford
Finland,2020,Henkilöt,4,Joe Biden,Joe Biden
Finland,2020,Henkilöt,5,Mariska,Mariska
Finland,2020,Miten,1,Miten koronavirus tarttuu,How is the coronavirus transmitted?
Finland,2020,Miten,2,Miten korona alkaa,How does Corona start?
Finland,2020,Miten,3,Miten laihtua,How to lose weight
Finland,2020,Miten,4,Miten koronavilkku toimii,How the corona flash works
Finland,2020,Miten,5,Miten saada rahaa,How to get money
Finland,2020,Reseptit,1,Perunasalaatti,Potato salad
Finland,2020,Reseptit,2,Kuusenkerkkäsiirappi,Spruce tree syrup
Finland,2020,Reseptit,3,Kuusenkerkkä,Spruce-like
Finland,2020,Reseptit,4,Ruusukaali,Sprout
Finland,2020,Reseptit,5,Suppilovahvero,Funnel wafer
Finland,2020,Viihde,1,Big Brother,Big Brother
Finland,2020,Viihde,2,Among Us,Among Us
Finland,2020,Viihde,3,Ex on the Beach Suomi,Ex on the Beach Suomi
Finland,2020,Viihde,4,Masked Singer,Masked Singer
Finland,2020,Viihde,5,Parasite,Parasite
France,2020,Tendances de l'année,1,Coronavirus,Coronavirus
France,2020,Tendances de l'année,2,Attestation Covid,Attestation Covid
France,2020,Tendances de l'année,3,Election américaine,American election
France,2020,Tendances de l'année,4,Coronavirus conseils,Coronavirus advice
France,2020,Tendances de l'année,5,PS5,PS5
France,2020,Informations / Actualités,1,Election américaine,American election
France,2020,Informations / Actualités,2,Benjamin Griveaux,Benjamin Griveaux
France,2020,Informations / Actualités,3,Joe Biden,Joe Biden
France,2020,Informations / Actualités,4,Ministère Intérieur,Interior Ministry
France,2020,Informations / Actualités,5,Jean Castex,Jean Castex
France,2020,Les personnalités politiques,1,Benjamin Griveaux,Benjamin Griveaux
France,2020,Les personnalités politiques,2,Joe Biden,Joe Biden
France,2020,Les personnalités politiques,3,Jean Castex,Jean Castex
France,2020,Les personnalités politiques,4,Kim Jong Un,Kim Jong Un
France,2020,Les personnalités politiques,5,Boris Johnson,Boris Johnson
France,2020,Coronavirus,1,Coronavirus,Coronavirus
France,2020,Coronavirus,2,Attestation Covid,Attestation Covid
France,2020,Coronavirus,3,Coronavirus conseils,Coronavirus advice
France,2020,Coronavirus,4,Attestation de déplacement sur smartphone,Travel certificate on smartphone
France,2020,Coronavirus,5,Coronavirus Italie,Italy's coronavirus
France,2020,A la maison,1,Ma classe à la maison,My class at home
France,2020,A la maison,2,Pain maison,Homemade bread
France,2020,A la maison,3,Galette frangipane maison,Homemade frangipane pancake
France,2020,A la maison,4,Pizza maison,Homemade pizza
France,2020,A la maison,5,Gel hydroalcoolique maison,Homemade hydroalcoholic gel
France,2020,Coiffure,1,Tondeuse cheveux,Hair clipper
France,2020,Coiffure,2,Cure de sebum cheveux,Hair sebum treatment
France,2020,Coiffure,3,Fiche sanitaire coiffure,Hairdressing health sheet
France,2020,Coiffure,4,Couper les cheveux homme,Cutting men's hair
France,2020,Coiffure,5,Coiffure à domicile,Hairdressing at home
France,2020,Recettes,1,Recette Cyril Lignac,Recipe Cyril Lignac
France,2020,Recettes,2,Recette pain maison,Homemade bread recipe
France,2020,Recettes,3,Recette gel hydroalcoolique,Hydroalcoholic gel recipe
France,2020,Recettes,4,Recette cheese naan,Recipe cheese naan
France,2020,Recettes,5,Recette croque monsieur Cyril Lignac,Croque monsieur recipe Cyril Lignac
France,2020,Définitions,1,Définition procrastination,Definition of procrastination
France,2020,Définitions,2,Pandémie définition,Pandemic definition
France,2020,Définitions,3,Confinement définition,Confinement definition
France,2020,Définitions,4,Récession définition,Recession definition
France,2020,Définitions,5,Cluster coronavirus définition,Coronavirus cluster definition
France,2020,"Les ""comment"" ?",1,Comment faire un masque ?,How to make a mask?
France,2020,"Les ""comment"" ?",2,Comment savoir si on a le coronavirus ?,How do you know if you have coronavirus?
France,2020,"Les ""comment"" ?",3,Comment mettre un masque ?,How to put on a mask?
France,2020,"Les ""comment"" ?",4,Comment calculer son IMC ?,How to calculate your BMI?
France,2020,"Les ""comment"" ?",5,Comment faire du pain ?,How to make bread?
France,2020,Les séries et programmes TV,1,Ici tout commence,Here it all begins
France,2020,Les séries et programmes TV,2,Koh Lanta,Koh Lanta
France,2020,Les séries et programmes TV,3,Umbrella Academy,Umbrella Academy
France,2020,Les séries et programmes TV,4,Le Jeu de la Dame,The Queen's Game
France,2020,Les séries et programmes TV,5,The Witcher,The Witcher
France,2020,Les films,1,Tenet,Tenet
France,2020,Les films,2,1917,1917
France,2020,Les films,3,Black Panther,Black Panther
France,2020,Les films,4,The Gentlemen,The Gentlemen
France,2020,Les films,5,Dirty Dancing,Dirty Dancing
France,2020,Le sport,1,Roland Garros,Roland Garros
France,2020,Le sport,2,Tour de France,Tour de France
France,2020,Le sport,3,Ligue des Champions,Champions League
France,2020,Le sport,4,NBA,NBA
France,2020,Le sport,5,PSG-Bayern,PSG-Bayern
France,2020,Paroles de chansons,1,Bande organisée,Organized band
France,2020,Paroles de chansons,2,Djomb,Djomb
France,2020,Paroles de chansons,3,Lettre à une femme,Letter to a woman
France,2020,Paroles de chansons,4,Les mots bleus,The blue words
France,2020,Paroles de chansons,5,Jerusalema,Jerusalem
France,2020,Les célébrités,1,Cyril Lignac,Cyril Lignac
France,2020,Les célébrités,2,Sadek,Sadek
France,2020,Les célébrités,3,Wejdene,The meadows
France,2020,Les célébrités,4,Marie Papillon,Marie Papillon
France,2020,Les célébrités,5,Camelia Jordana,Jordanian Camellia
France,2020,Chanteuses / Chanteurs / Musiciens,1,Wejdene,The meadows
France,2020,Chanteuses / Chanteurs / Musiciens,2,Sadek,Sadek
France,2020,Chanteuses / Chanteurs / Musiciens,3,Camelia Jordana,Jordanian Camellia
France,2020,Chanteuses / Chanteurs / Musiciens,4,Freeze Corleone,Freeze Corleone
France,2020,Chanteuses / Chanteurs / Musiciens,5,Moha La Squale,Moha La Squale
France,2020,Disparitions,1,Kobe Bryant,Kobe Bryant
France,2020,Disparitions,2,Anne Sylvestre,Anne Sylvestre
France,2020,Disparitions,3,Valéry Giscard d'Estaing,Valéry Giscard d'Estaing
France,2020,Disparitions,4,Christophe,Christophe
France,2020,Disparitions,5,Naya Rivera,Naya Rivera
Germany,2020,Allgemeine Suchbegriffe,1,Coronavirus,Coronavirus
Germany,2020,Allgemeine Suchbegriffe,2,US Wahl,US election
Germany,2020,Allgemeine Suchbegriffe,3,Wetter morgen,Weather tomorrow
Germany,2020,Allgemeine Suchbegriffe,4,Wirecard,Wirecard
Germany,2020,Allgemeine Suchbegriffe,5,Biontech Aktie,Biontech Stock
Germany,2020,Corona,1,Coronavirus,Coronavirus
Germany,2020,Corona,2,Corona Deutschland,Corona Germany
Germany,2020,Corona,3,Corona aktuell,Corona currently
Germany,2020,Corona,4,RKI,RKI
Germany,2020,Corona,5,Coronavirus Tipps,Coronavirus tips
Germany,2020,Persönlichkeiten,1,Joe Biden,Joe Biden
Germany,2020,Persönlichkeiten,2,Boris Johnson,Boris Johnson
Germany,2020,Persönlichkeiten,3,Kim Jong-un,Kim Jong-un
Germany,2020,Persönlichkeiten,4,Laura Müller,Laura Müller
Germany,2020,Persönlichkeiten,5,Michael Wendler,Michael Wendler
Germany,2020,Abschiede,1,Kobe Bryant,Kobe Bryant
Germany,2020,Abschiede,2,Karl Dall,Karl Dall
Germany,2020,Abschiede,3,George Floyd,George Floyd
Germany,2020,Abschiede,4,Naya Rivera,Naya Rivera
Germany,2020,Abschiede,5,Sean Connery,Sean Connery
Germany,2020,Schlagzeilen,1,Coronavirus,Coronavirus
Germany,2020,Schlagzeilen,2,US Wahl,US election
Germany,2020,Schlagzeilen,3,Wirecard,Wirecard
Germany,2020,Schlagzeilen,4,Hanau,Born
Germany,2020,Schlagzeilen,5,Lufthansa Aktie,Lufthansa shares
Germany,2020,Serien,1,Babylon Berlin,Babylon Berlin
Germany,2020,Serien,2,The Witcher,The Witcher
Germany,2020,Serien,3,Bad Banks,Bad Banks
Germany,2020,Serien,4,Haus des Geldes,House of Money
Germany,2020,Serien,5,Tiger King,Tiger King
Germany,2020,Wo-Fragen,1,Wo ist der Orkan jetzt?,Where is the hurricane now?
Germany,2020,Wo-Fragen,2,Wo fällt morgen die Schule aus?,Where is school canceled tomorrow?
Germany,2020,Wo-Fragen,3,Wo bekomme ich einen Mundschutz her?,Where can I get a face mask?
Germany,2020,Wo-Fragen,4,Wo liegt Hanau?,Where is Hanau?
Germany,2020,Wo-Fragen,5,Wo wohnt Donald Duck?,Where does Donald Duck live?
Germany,2020,Warum-Fragen,1,Warum wurden Kelloggs Cornflakes erfunden?,Why were Kellogg's Corn Flakes invented?
Germany,2020,Warum-Fragen,2,Warum sterben in Italien so viele an Corona?,Why are so many people dying of Corona in Italy?
Germany,2020,Warum-Fragen,3,Warum wurde George Floyd festgenommen?,Why was George Floyd arrested?
Germany,2020,Warum-Fragen,4,Warum ist Xavier Naidoo bei DSDS?,Why is Xavier Naidoo on DSDS?
Germany,2020,Warum-Fragen,5,Warum kaufen alle Klopapier?,Why does everyone buy toilet paper?
Germany,2020,Wann-Fragen,1,Wann öffnen die Schulen wieder?,When will schools reopen?
Germany,2020,Wann-Fragen,2,Wann öffnen Friseure wieder?,When will hairdressers open again?
Germany,2020,Wann-Fragen,3,Wann öffnen Fitnessstudio wieder?,When will the gym open again?
Germany,2020,Wann-Fragen,4,Wann kommt der Kindergeld-Bonus?,When does the child benefit bonus come?
Germany,2020,Wann-Fragen,5,Ab wann gilt die Mehrwertsteuersenkung?,When does the VAT reduction apply?
Greece,2020,Ταχύτερα Αυξανόμενες Αναζητήσεις,1,eclass,eclass
Greece,2020,Ταχύτερα Αυξανόμενες Αναζητήσεις,2,Κρούσματα,Percussions
Greece,2020,Ταχύτερα Αυξανόμενες Αναζητήσεις,3,Κορωνοϊός,Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.
Greece,2020,Ταχύτερα Αυξανόμενες Αναζητήσεις,4,e-me,e-me
Greece,2020,Ταχύτερα Αυξανόμενες Αναζητήσεις,5,webex,webex
Greece,2020,Διασημότητες,1,Σωτήρης Τσιόδρας,Sotiris Tsiodras
Greece,2020,Διασημότητες,2,Νίκος Χαρδαλιάς,Nikos Hardalias
Greece,2020,Διασημότητες,3,Donald Trump,Donald Trump
Greece,2020,Διασημότητες,4,Ιωάννα Τούνη,Ioanna Tunis
Greece,2020,Διασημότητες,5,Joe Biden,Joe Biden
Greece,2020,Εκλιπούσες Διασημότητες,1,Κobe Βryant,Κobe Βryant
Greece,2020,Εκλιπούσες Διασημότητες,2,Κώστας Βουτσάς,Kostas Voutsas
Greece,2020,Εκλιπούσες Διασημότητες,3,Diego Maradona,Diego Maradona
Greece,2020,Εκλιπούσες Διασημότητες,4,Κική Δημουλά,Kiki Dimoulas
Greece,2020,Εκλιπούσες Διασημότητες,5,Naya Rivera,Naya Rivera
Greece,2020,Αθλητικά γεγονότα,1,NBA,NBA
Greece,2020,Αθλητικά γεγονότα,2,ΠΑΟΚ - Ολυμπιακός,PAOK - Olympiacos
Greece,2020,Αθλητικά γεγονότα,3,Άρσεναλ - Ολυμπιακός,Arsenal - Olympiacos
Greece,2020,Αθλητικά γεγονότα,4,Παναθηναϊκός - ΠΑΟΚ,Panathinaikos - PAOK
Greece,2020,Αθλητικά γεγονότα,5,Premier League,Premier League
Greece,2020,Επαναλαμβανόμενα γεγονότα,1,Black Friday,Black Friday
Greece,2020,Επαναλαμβανόμενα γεγονότα,2,25η Μαρτίου,March 25th
Greece,2020,Επαναλαμβανόμενα γεγονότα,3,Πάσχα,Easter
Greece,2020,Επαναλαμβανόμενα γεγονότα,4,Αγίου Βαλεντίνου,Saint Valentine
Greece,2020,Επαναλαμβανόμενα γεγονότα,5,Πανελλήνιες,Panhellenic
Greece,2020,Επικαιρότητα,1,Κορωνοϊός,Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.
Greece,2020,Επικαιρότητα,2,Εκλογές ΗΠΑ,US elections
Greece,2020,Επικαιρότητα,3,Αγία Σοφία,Hagia Sophia
Greece,2020,Επικαιρότητα,4,Έβρος,Evros
Greece,2020,Επικαιρότητα,5,Επίθεση με βιτριόλι,Attack with vitriol
Greece,2020,Κοντά μου...,1,Φαρμακείο κοντά μου,Pharmacy near me
Greece,2020,Κοντά μου...,2,Βενζινάδικο κοντά μου,Gas station near me
Greece,2020,Κοντά μου...,3,Φαγητό κοντά μου,Food near me
Greece,2020,Κοντά μου...,4,Βιβλιοπωλείο κοντά μου,Bookstore near me
Greece,2020,Κοντά μου...,5,Κάβα κοντά μου,Get close to me
Greece,2020,Πού...,1,Πού έγινε σεισμός,Where did the earthquake happen?
Greece,2020,Πού...,2,Πού είναι υποχρεωτική η μάσκα,Where is a mask mandatory?
Greece,2020,Πού...,3,Πού εντοπίζονται σήμερα κρούσματα,Where are cases found today?
Greece,2020,Πού...,4,Πού στέλνω μήνυμα για μετακίνηση,Where do I text to move?
Greece,2020,Πού...,5,"Πού παίζονται τα ""Παράσιτα""","Where ""Parasites"" is played"
Greece,2020,Πότε...,1,Πότε ανοίγουν τα σχολεία,When do schools open?
Greece,2020,Πότε...,2,Πότε ανοίγουν τα μαγαζιά,When do the shops open?
Greece,2020,Πότε...,3,Πότε ανοίγουν τα γυμναστήρια,When do the gyms open?
Greece,2020,Πότε...,4,Πότε είναι το Black Friday 2020,When is Black Friday 2020
Greece,2020,Πότε...,5,Πότε ανοίγουν τα δημοτικά,When do elementary schools open?
Greece,2020,Συνταγές,1,Dalgona Coffee,Dalgona Coffee
Greece,2020,Συνταγές,2,Ψωμί,Bread
Greece,2020,Συνταγές,3,Τσουρέκι,Brioche
Greece,2020,Συνταγές,4,Γαριδομακαρονάδα,Shrimp pasta
Greece,2020,Συνταγές,5,Κρέπες,Crepes
Greece,2020,Τηλεοπτικές Εκπομπές,1,Βig Βrother,Βig Βrother
Greece,2020,Τηλεοπτικές Εκπομπές,2,Άγριες μέλισσες,Wild bees
Greece,2020,Τηλεοπτικές Εκπομπές,3,Αγγελική,Angelica
Greece,2020,Τηλεοπτικές Εκπομπές,4,Το καφέ της χαράς,The coffee of joy
Greece,2020,Τηλεοπτικές Εκπομπές,5,Βachelor,Βachelor
Greece,2020,Τι είναι...,1,Κραχ,Crash
Greece,2020,Τι είναι...,2,Επίταξη,Requisition
Greece,2020,Τι είναι...,3,Καρά Τεπέ,Kara Tepe
Greece,2020,Τι είναι...,4,Lockdown,Lockdown
Greece,2020,Τι είναι...,5,Πανδημία,Pandemic
Guatemala,2020,Tendencias 2020,1,Coronavirus,Coronavirus
Guatemala,2020,Tendencias 2020,2,Google Classroom,Google Classroom
Guatemala,2020,Tendencias 2020,3,Elecciones Estados Unidos,United States Elections
Guatemala,2020,Tendencias 2020,4,Zoom,Zoom
Guatemala,2020,Tendencias 2020,5,Champions League,Champions League
Guatemala,2020,COVID-19 en Guatemala,1,Síntomas del coronavirus,Coronavirus symptoms
Guatemala,2020,COVID-19 en Guatemala,2,Bono Familia,Family Bonus
Guatemala,2020,COVID-19 en Guatemala,3,Prevención COVID-19,COVID-19 Prevention
Guatemala,2020,COVID-19 en Guatemala,4,Ivermectina,Ivermectin
Guatemala,2020,COVID-19 en Guatemala,5,Coronavirus en el mundo,Coronavirus in the world
Guatemala,2020,Acontecimientos del año,1,Coronavirus,Coronavirus
Guatemala,2020,Acontecimientos del año,2,Elecciones Estados Unidos,United States Elections
Guatemala,2020,Acontecimientos del año,3,Año bisiesto,leap year
Guatemala,2020,Acontecimientos del año,4,Huracán Eta,Hurricane Eta
Guatemala,2020,Acontecimientos del año,5,Huracán Iota,Hurricane Iota
Guatemala,2020,Personajes del año,1,Joe Biden,Joe Biden
Guatemala,2020,Personajes del año,2,Will Smith,Will Smith
Guatemala,2020,Personajes del año,3,Kim Jong-un,Kim Jong-un
Guatemala,2020,Personajes del año,4,Trump,Trump
Guatemala,2020,Personajes del año,5,Tom Hanks,Tom Hanks
Guatemala,2020,Los que se fueron,1,Kobe Bryant,Kobe Bryant
Guatemala,2020,Los que se fueron,2,Maradona,Maradona
Guatemala,2020,Los que se fueron,3,Naya Rivera,Naya Rivera
Guatemala,2020,Los que se fueron,4,Chadwick Boseman,Chadwick Boseman
Guatemala,2020,Los que se fueron,5,George Floyd,George Floyd
Guatemala,2020,"Novelas, series y programas TV",1,Cobra Kai,Cobra Kai
Guatemala,2020,"Novelas, series y programas TV",2,Oscuro deseo,dark desire
Guatemala,2020,"Novelas, series y programas TV",3,Anne with an E,Anne with an E
Guatemala,2020,"Novelas, series y programas TV",4,Vis a vis,Dream to dream
Guatemala,2020,"Novelas, series y programas TV",5,Chernobyl,Chernobyl
Guatemala,2020,¿Qué significa...?,1,¿Qué significa 👉👈?,What does 👉👈 mean?
Guatemala,2020,¿Qué significa...?,2,¿Qué significa tusa?,What does tusa mean?
Guatemala,2020,¿Qué significa...?,3,¿Qué significa xd?,What does xd mean?
Guatemala,2020,¿Qué significa...?,4,¿Qué significa uwu?,What does uwu mean?
Guatemala,2020,¿Qué significa...?,5,¿Qué significa lord?,What does lord mean?
Guatemala,2020,Películas,1,365 Dni,365 Days
Guatemala,2020,Películas,2,Annabelle,Annabelle
Guatemala,2020,Películas,3,Milagro en la celda 7,Miracle in cell 7
Guatemala,2020,Películas,4,Parasite,Parasite
Guatemala,2020,Películas,5,Wonder,Wonder
Guatemala,2020,¿Qué es...?,1,¿Qué es el coronavirus?,What is coronavirus?
Guatemala,2020,¿Qué es...?,2,¿Qué es estado de calamidad?,What is a state of calamity?
Guatemala,2020,¿Qué es...?,3,¿Qué es toque de queda?,What is curfew?
Guatemala,2020,¿Qué es...?,4,¿Qué es pandemia?,What is a pandemic?
Guatemala,2020,¿Qué es...?,5,¿Qué es mitigación?,What is mitigation?
Guatemala,2020,Mujeres 2020,1,Danna Paola,Damn Paola
Guatemala,2020,Mujeres 2020,2,Patricia Sandoval,Patricia Sandoval
Guatemala,2020,Mujeres 2020,3,Karla Panini,Carla Panini
Guatemala,2020,Mujeres 2020,4,Ester Expósito,Ester Exposito
Guatemala,2020,Mujeres 2020,5,Amber Heard,Amber Heard
